postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
FY69AA,FY6 9AA,FY,100,0,100,0,0,0,0,21.0,33.5,8.1,79.9,8.1,14.3,62.4,0,1.0,2.5,0.8,10.0,0,1.0,10.0,0,0,0,4,5,6,0,172.6,60.8,39.2,198.8,0
FY69AB,FY6 9AB,FY,100,0,100,0,0,0,0,17.6,27.2,3.9,78.1,7.2,12.4,61.7,0,0.9,5.2,0.4,20.0,0.4,0.7,14.0,0,0,1,6,7,6,0,25.4,6.6,25.8,24.3,0
FY69AD,FY6 9AD,FY,100,0,100,0,0,0,0,18.5,27.2,7.6,80.0,8.0,14.6,58.7,0,1.1,4.6,0.4,20.0,0.7,1.4,12.4,0,0,0,8,17,10,0,95.0,25.2,54.9,160.2,0
FY69AE,FY6 9AE,FY,100,0,100,0,0,0,0,18.7,29.9,6.2,79.9,7.5,14.3,61.1,0,1.1,4.3,0.4,10.0,0.4,0.9,10.0,0,0,0,3,5,4,0,30.6,16.6,28.9,33.6,0
FY69AF,FY6 9AF,FY,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FY69AG,FY6 9AG,FY,100,0,100,0,0,0,0,13.6,28.6,2.3,80.0,6.4,9.6,63.8,0,5.6,7.7,0.3,20.0,0.4,0.7,14.7,0,0,4,6,3,7,0,77.5,19.0,29.1,141.2,0
FY69AH,FY6 9AH,FY,100,0,100,0,0,0,0,18.3,27.3,6.0,79.8,7.8,11.5,57.0,0,1.3,4.5,0.4,17.4,0.7,1.1,12.5,0,0,0,10,5,8,0,83.5,68.2,65.8,124.1,0
FY69AJ,FY6 9AJ,FY,100,0,100,0,0,0,0,19.3,23.1,6.4,54.9,7.7,15.5,51.2,0,1.1,3.6,0.4,10.0,0.7,1.4,10.0,0,0,0,5,10,4,0,81.4,72.5,80.3,102.6,0
FY69AL,FY6 9AL,FY,100,0,100,0,0,0,0,18.9,29.3,8.0,79.9,8.1,11.4,52.7,0,5.2,7.3,1.0,19.6,1.0,1.2,13.5,0,0,0,9,4,10,0,96.6,34.1,53.6,134.7,0
FY69AP,FY6 9AP,FY,100,0,100,0,0,0,0,18.3,18.7,8.0,54.9,8.1,15.4,54.9,0,1.1,2.2,0.9,10.0,0,1.1,10.0,0,0,0,4,7,1,0,69.4,18.9,63.8,194.2,0
FY69AQ,FY6 9AQ,FY,100,0,100,0,0,0,0,15.6,19.5,3.1,54.9,7.3,12.0,54.7,0,1.2,3.3,0.4,10.0,1.2,1.1,10.0,0,0,1,7,6,3,0,97.2,64.3,80.5,21.6,0
FY69AS,FY6 9AS,FY,96,0,96,0,0,4,4,23.3,34.8,8.0,80.0,8.1,15.6,59.7,0,1.3,4.9,0.8,20.0,1.0,1.2,10.5,0,0,0,6,7,10,0,88.6,74.1,85.7,92.4,0
FY69AT,FY6 9AT,FY,66,0,66,0,0,34,34,17.7,21.7,8.0,72.4,8.1,12.9,55.1,0,1.3,4.6,0.8,20.0,1.0,1.1,12.4,0,0,0,11,8,5,0,65.7,52.0,70.2,48.5,0
FY69AU,FY6 9AU,FY,95,0,95,0,0,5,5,18.8,26.0,1.6,54.9,7.0,11.9,51.9,0,1.3,5.1,0.4,15.0,0.6,0.9,10.1,0,1,0,5,5,6,0,107.4,18.2,78.0,140.7,0
FY69AW,FY6 9AW,FY,100,0,100,0,0,0,0,18.4,26.8,6.6,80.0,7.7,13.2,51.4,0,1.0,4.2,0.8,20.0,0.8,0.9,10.0,0,0,0,4,5,5,0,134.2,62.8,114.6,169.4,0
FY69AY,FY6 9AY,FY,100,0,100,0,0,0,0,19.9,24.0,2.1,55.0,5.0,17.5,49.9,0,1.2,2.8,0.1,10.0,0.1,1.4,10.0,0,0,1,1,10,3,0,81.4,10.4,92.9,15.7,0
FY69AZ,FY6 9AZ,FY,100,0,100,0,0,0,0,14.6,20.2,1.0,80.0,7.3,13.6,53.3,0,1.1,3.7,0.1,20.0,0.3,0.9,15.0,0,1,0,8,6,3,0,102.3,12.3,65.8,284.4,0
FY69BA,FY6 9BA,FY,100,0,100,0,0,0,0,24.0,35.4,7.9,79.9,8.1,16.2,59.9,0,1.3,4.8,0.7,10.0,0.8,1.1,10.0,0,0,0,4,5,7,0,60.9,40.4,50.3,76.8,0
FY69BB,FY6 9BB,FY,100,0,100,0,0,0,0,15.3,18.8,4.5,45.6,7.2,11.9,42.8,0,1.0,3.2,0.4,9.6,0.4,0.9,7.8,0,0,1,3,3,2,0,42.3,19.8,13.7,142.3,0
FY69BD,FY6 9BD,FY,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FY69BG,FY6 9BG,FY,100,0,100,0,0,0,0,17.9,30.9,4.0,79.9,6.2,13.7,63.0,0,1.4,5.8,0.4,20.0,0.7,1.6,13.6,0,0,2,2,9,7,0,73.7,42.5,79.4,65.7,0
FY69BH,FY6 9BH,FY,100,0,100,0,0,0,0,19.9,23.8,8.0,54.9,8.0,17.6,54.9,0,1.0,2.8,0.8,10.0,0,1.0,10.0,0,0,0,1,4,1,0,80.6,95.3,92.6,20.8,0
FY69BJ,FY6 9BJ,FY,100,0,100,0,0,0,0,21.5,32.7,3.1,79.9,7.1,15.6,57.6,0,1.3,5.0,0.7,17.3,0.7,1.0,10.9,0,0,1,4,11,11,0,175.9,62.4,159.9,204.6,0
FY69BL,FY6 9BL,FY,100,0,100,0,0,0,0,22.2,26.2,8.1,73.2,8.1,16.9,51.6,0,1.2,2.8,0.7,14.4,0,1.1,9.1,0,0,0,7,15,8,0,92.7,36.8,94.5,87.8,0
FY69BN,FY6 9BN,FY,100,0,100,0,0,0,0,20.0,22.6,0.4,69.3,6.9,13.2,52.3,0,1.2,3.4,0.2,10.0,0.3,1.0,10.0,0,1,0,9,9,6,0,64.6,35.9,55.7,72.8,0
FY69BP,FY6 9BP,FY,100,0,100,0,0,0,0,18.9,21.2,3.8,76.0,7.2,16.0,51.7,0,1.2,2.9,0.4,20.0,0.7,1.5,13.7,0,0,1,7,21,5,0,55.2,8.8,48.7,93.9,0
FY69BQ,FY6 9BQ,FY,100,0,100,0,0,0,0,23.1,31.5,7.4,54.9,7.4,15.8,54.9,0,5.5,5.5,1.0,10.0,0,1.0,10.0,0,0,0,1,2,2,0,23.3,2.9,9.7,43.6,0
FY69BS,FY6 9BS,FY,100,0,100,0,0,0,0,20.4,28.4,8.1,54.9,8.1,17.2,45.1,0,1.2,3.5,1.0,10.0,0,1.1,7.3,0,0,0,1,5,4,0,59.9,172.8,95.3,6.7,0
FY69BT,FY6 9BT,FY,0,0,100,0,0,0,100,8.1,8.7,2.8,13.1,7.0,8.7,0,0,0.8,0.7,0.4,1.0,0.7,0.7,0,0,0,1,5,3,0,0,113.6,44.2,113.6,0,0
FY69BU,FY6 9BU,FY,0,0,100,0,0,0,100,5.1,4.8,1.8,7.4,4.8,4.8,0,0,0.8,0.8,0.4,1.0,0.8,0.8,0,0,1,2,3,0,0,0,217.1,217.1,217.1,0,0
FY69BW,FY6 9BW,FY,100,0,100,0,0,0,0,20.2,29.5,6.8,79.7,7.7,15.9,66.9,0,1.2,4.4,0.8,20.0,0,1.1,13.3,0,0,0,3,8,4,0,77.4,46.6,65.9,158.9,0
FY69BX,FY6 9BX,FY,89,0,100,0,0,0,11,8.1,14.0,4.2,40.0,6.8,9.9,36.8,0,0.8,1.4,0.4,5.2,0.6,0.7,5.2,0,0,1,6,4,2,0,56.3,44.8,58.7,58.0,0
FY69BY,FY6 9BY,FY,0,0,0,0,0,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FY69BZ,FY6 9BZ,FY,28,0,28,0,0,72,72,8.1,9.7,3.5,19.1,7.0,9.7,0,0,0.9,1.4,0.4,6.4,1.9,1.4,0,0,0,2,11,6,0,0,50.5,33.8,45.1,0,0
FY69DA,FY6 9DA,FY,0,0,0,0,0,100,100,7.4,7.4,6.2,8.1,7.4,7.4,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,5,0,0,0,59.6,59.6,59.6,0,0
FY69DB,FY6 9DB,FY,0,0,0,0,0,100,100,6.8,5.8,2.9,8.2,5.8,5.8,0,0,0.7,0.7,0.4,1.0,0.7,0.7,0,0,0,2,3,0,0,0,62.9,62.9,62.9,0,0
FY69DD,FY6 9DD,FY,0,0,69,0,0,44,100,8.1,8.5,3.6,25.0,6.8,8.5,0,0,0.7,0.7,0.4,1.1,0.8,0.7,0,0,0,3,8,2,0,0,74.2,74.6,74.2,0,0
FY69DE,FY6 9DE,FY,0,0,4,0,0,100,100,8.1,9.4,0.8,18.9,6.6,9.4,0,0,0.8,0.8,0.4,1.2,0.6,0.8,0,0,1,2,13,9,0,0,84.0,40.0,84.0,0,0
FY69DF,FY6 9DF,FY,0,0,0,0,0,100,100,7.5,8.3,4.0,18.0,6.7,8.3,0,0,1.0,1.1,0.8,1.3,1.0,1.1,0,0,0,2,4,1,0,0,69.1,24.9,69.1,0,0
FY69DG,FY6 9DG,FY,0,0,0,0,0,100,100,8.1,7.3,0.6,12.5,6.4,7.3,0,0,0.8,0.7,0.3,1.0,0.6,0.7,0,0,1,2,7,2,0,0,16.4,14.4,16.4,0,0
FY69DH,FY6 9DH,FY,0,0,0,0,100,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FY69DJ,FY6 9DJ,FY,39,0,96,0,0,4,61,16.7,18.4,0.8,61.6,6.3,13.9,49.6,0,1.1,2.7,0.2,10.0,0.6,1.8,8.9,0,1,2,5,13,3,0,124.6,43.0,122.0,142.4,0
FY69DN,FY6 9DN,FY,100,0,100,0,0,0,0,14.8,17.0,1.8,57.4,7.1,14.3,57.4,0,1.0,0.9,0.1,1.4,0.6,0.9,0,0,1,0,6,8,1,0,110.4,45.1,85.2,488.3,0
FY69DP,FY6 9DP,FY,100,0,100,0,0,0,0,18.0,27.5,0.5,79.9,6.0,10.3,56.3,0,1.0,4.1,0.4,10.0,0.7,0.8,9.2,0,2,1,9,8,12,0,71.3,39.2,63.9,79.3,0
FY69DQ,FY6 9DQ,FY,0,0,0,0,100,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FY69DR,FY6 9DR,FY,100,0,100,0,0,0,0,19.4,29.6,8.1,59.6,8.1,14.5,56.1,0,7.2,6.9,0.8,17.2,0,2.2,12.8,0,0,0,2,5,4,0,54.6,15.7,64.2,38.0,0
FY69DS,FY6 9DS,FY,0,0,100,0,0,0,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
