postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
NN109SS,NN10 9SS,NN,100,0,100,0,0,0,0,50.0,48.3,6.9,100.0,6.9,11.5,66.7,0,3.0,3.1,0.7,6.0,0.7,1.0,4.2,0,0,0,1,2,6,0,273.4,40.1,256.3,283.7,0
NN109ST,NN10 9ST,NN,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NN109SU,NN10 9SU,NN,100,0,100,0,0,0,0,59.0,58.7,17.0,100.0,0,17.5,100.0,0,3.6,3.6,1.0,6.0,0,1.2,6.0,0,0,0,0,2,2,0,150.3,0,20.4,280.1,0
NN109SW,NN10 9SW,NN,100,0,100,0,0,0,0,21.9,28.3,18.6,80.0,0,20.9,80.0,0,1.3,1.2,1.0,1.3,0,1.2,0,0,0,0,0,7,1,0,316.4,0,325.3,253.7,0
NN109SX,NN10 9SX,NN,100,0,100,0,0,0,0,40.0,53.6,10.4,200.0,0,13.1,83.1,0,5.0,5.4,1.0,12.0,0,1.1,8.8,0,0,0,0,8,11,0,94.3,0,24.0,145.4,0
NN109SZ,NN10 9SZ,NN,100,0,100,0,0,0,0,30.0,50.3,0.3,200.0,5.0,10.2,84.2,0,2.0,3.9,0.8,12.0,0.9,1.0,6.0,0,2,0,3,6,13,0,124.0,18.3,90.0,157.0,0
NN109TA,NN10 9TA,NN,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NN109TB,NN10 9TB,NN,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NN109TD,NN10 9TD,NN,100,0,100,0,0,0,0,18.5,47.6,8.0,200.0,8.0,14.4,104.6,0,1.2,3.7,0.8,12.0,0.9,1.1,8.1,0,0,0,1,11,7,0,306.4,29.4,230.3,436.9,0
NN109TE,NN10 9TE,NN,100,0,100,0,0,0,0,44.9,39.6,5.5,100.0,6.3,9.0,57.9,0,2.0,2.3,0.9,6.0,1.1,1.1,3.3,0,0,0,4,2,10,0,123.2,23.6,27.1,180.9,0
NN109TG,NN10 9TG,NN,100,0,100,0,0,0,0,50.0,63.3,4.3,200.0,6.6,11.4,103.5,0,3.0,4.5,0.8,12.0,1.0,1.0,7.5,0,0,2,6,9,22,0,192.9,72.6,132.4,239.7,0
NN109TH,NN10 9TH,NN,100,0,100,0,0,0,0,50.0,62.7,5.9,200.0,7.7,13.1,95.4,0,3.0,4.5,0.8,12.0,0.9,1.0,7.0,0,0,0,7,20,41,0,104.0,141.4,116.5,101.3,0
NN109TJ,NN10 9TJ,NN,100,0,100,0,0,0,0,30.0,53.6,0.5,200.0,0.5,19.2,83.7,0,2.0,4.4,0.5,12.0,0.5,1.1,6.9,0,1,0,0,6,8,0,186.5,23.6,72.6,251.7,0
NN109TL,NN10 9TL,NN,100,0,100,0,0,0,0,20.0,50.1,6.3,200.0,6.7,14.7,88.5,0,1.2,3.9,0.7,13.3,0.8,1.0,7.1,0,0,0,2,23,23,0,151.7,30.5,212.3,89.9,0
NN109TN,NN10 9TN,NN,100,0,100,0,0,0,0,35.0,47.5,8.1,150.0,8.1,15.0,80.0,0,1.2,2.9,0.8,10.0,1.0,1.0,5.1,0,0,0,1,8,9,0,102.7,241.1,90.7,126.2,0
NN109TP,NN10 9TP,NN,100,0,100,0,0,0,0,40.0,49.7,0.6,200.0,4.4,18.0,72.1,0,3.0,4.6,0.8,17.0,0.8,1.3,7.0,0,1,0,1,15,24,0,157.1,12.5,126.2,178.2,0
NN109TQ,NN10 9TQ,NN,100,0,100,0,0,0,0,50.0,58.3,9.2,152.0,9.2,15.5,81.1,0,3.0,5.2,0.8,20.0,1.0,1.1,7.7,0,0,0,1,7,15,0,74.6,204.5,47.1,95.7,0
NN109TR,NN10 9TR,NN,100,0,100,0,0,0,0,47.4,48.6,2.3,150.0,3.1,8.2,75.6,0,5.6,5.5,1.0,10.0,1.0,1.1,10.0,0,0,2,0,2,6,0,99.5,16.5,141.5,71.5,0
NN109TS,NN10 9TS,NN,100,0,100,0,0,0,0,52.5,60.3,15.0,100.0,0,18.3,71.8,0,4.5,4.6,1.0,10.0,0,1.1,5.5,0,0,0,0,3,11,0,65.4,0,42.1,71.7,0
NN109TT,NN10 9TT,NN,100,0,100,0,0,0,0,20.0,48.0,9.3,152.0,9.3,15.3,91.5,0,1.1,3.9,0.5,12.0,0.9,1.0,8.9,0,0,0,1,11,9,0,127.8,26.8,82.2,196.9,0
NN109TW,NN10 9TW,NN,100,0,100,0,0,0,0,30.8,54.5,0.8,200.0,3.1,13.2,95.7,0,1.3,4.2,0.4,20.0,0.6,1.0,7.7,0,1,1,1,12,15,0,166.6,311.4,163.6,173.3,0
NN109TX,NN10 9TX,NN,100,0,100,0,0,0,0,13.7,22.6,8.2,54.9,8.2,11.9,54.9,0,1.0,3.3,1.0,10.0,1.0,1.0,10.0,0,0,0,1,2,1,0,52.4,30.4,62.7,21.5,0
NN109UJ,NN10 9UJ,NN,100,0,100,0,0,0,0,50.0,69.7,9.0,200.0,9.0,19.9,88.5,0,3.0,5.0,0.7,12.0,0.7,1.4,6.5,0,0,0,1,13,37,0,103.2,149.1,101.1,105.0,0
NN109UX,NN10 9UX,NN,100,0,100,0,0,0,0,20.2,37.5,11.6,152.0,0,17.5,73.2,0,1.0,2.7,0.7,12.0,0,1.0,8.2,0,0,0,0,16,9,0,152.8,0,122.9,212.5,0
NN109UY,NN10 9UY,NN,100,0,100,0,0,0,0,18.9,35.6,15.3,100.0,0,17.5,71.6,0,1.2,2.0,0.8,6.0,0,1.0,4.4,0,0,0,0,12,6,0,159.3,0,136.2,75.9,0
