postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
G459SH,G45 9SH,G,100,0,100,0,0,0,0,9.3,8.1,4.4,10.8,6.9,8.1,0,0,1.0,1.0,0.8,1.2,1.0,1.0,0,0,0,1,5,3,0,0,51.8,42.9,51.8,0,0
G459SP,G45 9SP,G,0,0,0,0,0,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G459SR,G45 9SR,G,50,0,50,0,0,50,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G459SS,G45 9SS,G,5,0,5,0,0,68,95,9.6,9.7,4.5,15.3,7.7,9.7,0,0,1.1,1.1,0.9,1.3,1.1,1.1,0,0,0,1,5,4,0,0,26.5,34.0,26.5,0,0
G459TA,G45 9TA,G,100,0,100,0,0,0,0,30.5,33.3,2.3,70.0,2.3,6.6,60.0,0,1.9,2.3,0.3,5.0,0.3,0.6,4.0,0,0,1,0,1,2,0,81.4,13.2,17.7,145.0,0
G459TG,G45 9TG,G,100,0,100,0,0,0,0,23.7,59.6,10.3,200.0,0,19.1,104.7,0,1.3,3.7,0.4,12.0,0,1.0,6.7,0,0,0,0,20,18,0,141.0,0,155.2,128.9,0
G459TH,G45 9TH,G,100,0,100,0,0,0,0,22.0,45.7,18.2,100.0,0,20.4,76.0,0,1.3,2.6,0.8,6.0,0,1.0,4.6,0,0,0,0,6,5,0,174.2,0,271.3,96.6,0
G459TL,G45 9TL,G,100,0,100,0,0,0,0,36.7,72.0,11.8,200.0,0,20.3,123.8,0,1.4,4.8,0.8,12.0,0,1.0,8.9,0,0,0,0,11,11,0,303.4,0,333.2,273.6,0
G459TP,G45 9TP,G,100,0,100,0,0,0,0,50.0,75.8,18.0,200.0,0,21.3,125.0,0,3.0,4.8,0.4,12.0,0,1.2,8.0,0,0,0,0,19,21,0,145.1,0,135.0,174.0,0
G459TQ,G45 9TQ,G,100,0,100,0,0,0,0,22.0,66.5,9.5,200.0,9.5,17.7,133.8,0,1.4,4.1,1.0,12.0,1.0,1.2,8.3,0,0,0,1,10,8,0,169.8,11.5,136.9,211.0,0
G459TR,G45 9TR,G,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
G459TS,G45 9TS,G,100,0,100,0,0,0,0,50.0,54.5,6.8,200.0,6.8,20.5,85.2,0,3.0,3.3,0.6,12.0,0.6,1.0,5.5,0,0,0,1,8,10,0,124.3,127.8,108.4,138.7,0
G459TT,G45 9TT,G,100,0,100,0,0,0,0,50.0,62.1,18.7,200.0,0,21.2,82.6,0,3.0,4.1,0.8,12.0,0,1.1,5.5,0,0,0,0,10,20,0,119.1,0,118.6,131.2,0
G459TU,G45 9TU,G,100,0,100,0,0,0,0,50.0,67.5,19.1,200.0,0,22.2,98.8,0,3.0,4.3,0.8,12.0,0,1.2,6.5,0,0,0,0,9,13,0,137.5,0,231.6,93.2,0
