postcode,structured postcode,postcode area,SFBB availability (% premises),UFBB availability (% premises),NGA availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,Median download speed (Mbit/s),Average download speed (Mbit/s),Minimum download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines  < 10Mbit/s,Average download speed (Mbit/s) for Basic BB lines,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Minimum upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines <10Mbit/s,Average upload speed (Mbit/s) for Basic BB lines,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s  (number of lines),Number of connections 2<5 Mbit/s  (number of lines),Number of connections 5<10 Mbit/s  (number of lines),Number of connections 10<30 Mbit/s  (number of lines),Number of connections >= 30 Mbit/s  (number of lines),Number of connections >= 300 Mbit/s  (number of lines),Average data usage (GB),Average data usage (GB) for lines <10Mbit/s,Average data usage (GB) for Basic BB lines,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DT119QJ,DT11 9QJ,DT,100,0,100,0,0,0,0,32.4,30.0,8.0,47.2,8.6,9.5,40.2,0,5.2,5.3,1.0,10.0,1.1,1.1,7.9,0,0,0,2,1,6,0,93.9,16.0,41.4,134.0,0
DT119QL,DT11 9QL,DT,100,0,100,0,0,0,0,13.5,18.8,3.1,40.0,6.6,12.7,36.1,0,1.1,2.4,0.5,7.7,0.8,1.5,6.1,0,0,2,5,10,6,0,109.1,39.1,75.0,192.1,0
DT119QP,DT11 9QP,DT,100,0,100,0,0,0,0,14.3,25.8,8.1,64.4,9.3,11.9,48.8,0,1.3,3.9,0.7,10.3,1.0,1.3,8.3,0,0,0,4,6,6,0,155.6,14.0,44.0,341.8,0
DT11AB,DT1 1AB,DT,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11AD,DT1 1AD,DT,100,0,100,0,0,0,0,19.3,22.0,8.0,55.0,8.2,17.3,55.0,0,1.2,1.7,0.4,10.0,1.0,1.1,10.0,0,0,0,2,12,2,0,9.9,2.1,9.3,14.6,0
DT11AE,DT1 1AE,DT,100,0,100,0,0,0,0,13.6,12.9,5.7,17.4,5.7,12.9,0,0,0.9,0.9,0.3,1.2,0.3,0.9,0,0,0,0,1,5,0,0,10.1,0.1,10.1,0,0
DT11AF,DT1 1AF,DT,100,0,100,0,0,0,0,16.4,17.5,8.2,46.3,8.7,14.9,46.3,0,1.2,1.9,0.8,10.0,0.9,1.1,10.0,0,0,0,3,8,1,0,16.7,22.2,16.9,14.0,0
DT11AG,DT1 1AG,DT,100,0,100,0,0,0,0,13.4,13.4,2.1,21.1,6.3,13.4,0,0,1.2,1.7,0.9,9.1,1.0,1.7,0,0,0,1,2,13,0,0,3.0,2.2,3.0,0,0
DT11AH,DT1 1AH,DT,100,0,100,0,0,0,0,19.2,33.8,6.4,80.0,7.0,15.4,58.0,0,1.2,5.3,0.5,20.0,0.8,1.1,11.8,0,0,0,2,27,22,0,157.6,14.8,142.6,175.7,0
DT11AL,DT1 1AL,DT,100,0,100,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DT11AN,DT1 1AN,DT,100,0,100,0,0,0,0,13.8,17.5,8.2,54.9,8.2,13.4,54.9,0,1.1,2.0,0.8,10.0,1.0,1.1,10.0,0,0,0,1,8,1,0,62.3,7.0,64.2,45.4,0
